,beta_age,beta_failures,beta_Medu,beta_absences,beta_G2,beta_sex_M,beta_higher_yes,beta_intercept,missing_higher_yes_0,missing_higher_yes_1,missing_higher_yes_2,missing_higher_yes_3,missing_higher_yes_4,missing_higher_yes_5,missing_higher_yes_6,missing_higher_yes_7,missing_higher_yes_8,missing_higher_yes_9,missing_higher_yes_10,missing_higher_yes_11,missing_higher_yes_12,missing_higher_yes_13,missing_higher_yes_14,missing_higher_yes_15,missing_higher_yes_16,missing_higher_yes_17,missing_higher_yes_18,missing_absences_0,missing_absences_1,missing_absences_2,missing_absences_3,missing_absences_4,missing_absences_5,missing_absences_6,missing_absences_7,missing_absences_8,missing_absences_9,missing_absences_10,missing_absences_11,missing_absences_12,missing_absences_13,missing_absences_14,missing_absences_15,missing_absences_16,sigmas2,alpha0,alphas1,gammas0,gammas1
4408,-0.08793828858985958,-0.1384037346984728,0.017732909172788372,0.012163004556854248,1.0980668731756273,0.07268900362136355,0.3639161159294114,-0.26128390081870606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.961003432880728,5.294065828352128,2.128379578760005,0.16025238113362983,-0.6451771742238114
4409,-0.07953851030032369,-0.17893538175071927,0.000511457969319794,0.06187551929481401,1.0524839871179545,0.03053985852154595,-0.26461465002478973,0.2912800311536502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.850717998483413,5.294065828352128,2.128379578760005,0.09097889167837286,-0.22257335597447703
4410,-0.0942795608346822,-0.37092939502722944,-0.01878885111085596,0.05971246436717572,1.0998278687692369,0.3413146448357851,-0.1183936848381672,-0.0668951663933045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.811119728909453,5.294065828352128,2.128379578760005,0.6627341625035341,-0.22227947991322317
4411,-0.19355354067163302,-0.34354342565350965,-0.07074939080911247,0.053816505745070166,1.0540049365047282,0.6793411316946595,0.0581517039783154,1.9466937353823928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448764005529988,5.294065828352128,2.128379578760005,0.9028112023376706,-0.2291887327307136
4412,0.08131669532681185,-0.18122774165264208,-0.04696090605578691,0.04802627759972431,1.099459429100819,0.10142832678833064,-0.07215167396457345,-2.5948712050616534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.6867763081079565,5.294065828352128,2.128379578760005,0.27920207677055103,-0.08222558620043417
4413,-0.0922360303560235,-0.04565653695389418,0.1319024338046036,0.07796791258173072,1.11280562117205,0.1251671375157036,0.6727813228798747,-1.3840844464566158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9945269111989954,5.294065828352128,2.128379578760005,-0.6284929275089078,-0.07407588700755958
4414,-0.16185092880312874,-0.02325369349749612,-0.136109542469105,0.04878733069943678,1.1161467859547405,0.28093052712823763,1.0458541261837542,0.30004832664643766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6498487372289716,5.294065828352128,2.128379578760005,-0.6602585565171134,-0.6904331971934681
4415,-0.01538233844908976,-0.24863854606226282,-0.08415140610863622,0.030186294037728295,1.0942736450369466,0.029770886087548964,0.124104954163398,-0.9383404324481985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8747702914089204,5.294065828352128,2.128379578760005,-1.0601673748245695,-1.0678139498406205
4416,-0.0628012839690742,-0.22566262153081065,-0.03979269710099145,0.03091499462105745,1.1397633875020285,0.03874784317591312,0.6313755391966371,-1.3192885944011334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.578364177155959,5.294065828352128,2.128379578760005,-0.3370830293338269,-0.5227379636423412
4417,-0.04833514344799942,-0.3720552331474896,-0.03015716536456536,0.032392421766473285,1.0855299134297984,0.1887605074587972,-0.4622476544516597,0.03520738917884356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9694073343388094,5.294065828352128,2.128379578760005,0.5481490265757821,-0.8965796765863747
4418,-0.11477921900319499,-0.2772518844852953,0.03670606752600656,0.04481903674855146,1.041486931686286,0.24781525444960037,0.5183892196370257,0.355885296936738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3764810377943983,5.294065828352128,2.128379578760005,0.5686799049338849,-0.8965796765863747
4419,-0.06088664931091499,-0.08047787539484091,0.044999744724005246,0.0380794307677597,1.0762085156109327,0.45304475976618463,-0.25272197006208696,-0.35239304576538677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4212453851466504,5.294065828352128,2.128379578760005,0.17187627765403435,-0.8065634318063949
4420,-0.06455170184819714,-0.33684823885330833,-0.17991086178738747,0.05339607423019898,1.083826582857043,0.4026011260347183,-0.15016202303685788,0.14102623111494866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163868651627323,5.294065828352128,2.128379578760005,0.006536448741577876,-1.3544663990357064
4421,-0.107075677861334,-0.3148871231516932,0.050997368893108574,0.02597146245399002,1.0953723990478392,-0.04592598990230623,0.16981323607011,0.18454132576536147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.019187843390825,5.294065828352128,2.128379578760005,-0.70564275188503,-0.15518962614388637
4422,-0.09481942453629194,-0.29937424522774136,0.06947743569572955,0.05271003844042877,1.0151815144873226,0.25558151876028223,0.26025999039907627,0.36409785101271386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7135903348413954,5.294065828352128,2.128379578760005,0.4072264688640161,-0.1236967386979312
4423,-0.17680455267342032,-0.07103705669456253,-0.09282579603539232,0.043755764554000834,1.0947528165000742,0.357340975921028,0.9721137576599871,0.6272287871280852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.887947498455144,5.294065828352128,2.128379578760005,-1.0700720122029221,-0.20788333053902008
4424,-0.02794971731240503,-0.209294710766681,-0.2820010521987565,0.03474828362738122,1.1026778015361374,0.3881658619168009,0.5120444802074524,-0.8639914369172044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217758236544146,5.294065828352128,2.128379578760005,0.427681545522983,-1.126640761729994
4425,-0.042185638656471874,-0.6354534578567532,0.015270147050349254,0.038011999630914145,1.0562781892714208,0.3834473282289286,-0.4760167126020727,0.03600571674015962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7411918173454115,5.294065828352128,2.128379578760005,0.723790008717146,-0.602848270208636
4426,-0.1292935424119249,-0.46047134550612306,-0.142260588309639,0.03212980339043889,1.057645589029892,0.30405648936588014,1.0308111389986727,0.4800243421195032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6968763942838296,5.294065828352128,2.128379578760005,0.09301421122012647,-0.5321566408922456
4427,-0.011335632884507896,-0.36854167333350263,0.04114096801666176,0.041822049430625424,1.1145139735702612,0.24781919474972716,0.191890343075624,-1.8480342993849659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.695845664077096,5.294065828352128,2.128379578760005,-0.6909800490774811,-0.6175044802550118
4428,-0.11038879423758816,-0.08796001413412283,0.009416248619253394,0.05548480183732225,1.0609826020012167,0.5807680202732484,0.4386637276728168,-0.18237387942526584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6358068862120034,5.294065828352128,2.128379578760005,0.6120830436557452,-2.254917474033938
4429,-0.09978500268517312,-0.5832079805119175,0.03496988836403367,0.044334658068697005,1.0910676203490397,0.3795785030388341,-0.7749613240031832,0.7846831804231617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5233098165554027,5.294065828352128,2.128379578760005,0.6524722440752699,-0.27387523826065685
4430,-0.12886660897271252,-0.37725234165579385,-0.07148600229572842,0.059323731071277794,1.039187964280959,0.25906188589907136,-0.355897673946188,1.7640197109457378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.265685303517884,5.294065828352128,2.128379578760005,0.2545360960343664,-0.43135217966716943
4431,-0.14933287450826824,0.38173784432826485,-0.02263560735042021,0.02238779096028188,1.097775258003666,0.14539666817480268,0.10222700526164444,0.7388947726461793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.586409887558026,5.294065828352128,2.128379578760005,-0.30539024032167994,-1.0621771808403278
4432,0.015955303618795505,-0.2295274774866302,0.0035555734685385294,0.05292203220470505,1.0902424018548393,0.2596273073590622,0.8668136025230975,-2.9324292008755597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.665448930782637,5.294065828352128,2.128379578760005,-0.5903833699839967,-0.3713572943154978
4433,-0.052769401765176534,-0.24837154274109746,-0.0897860886317381,0.05006457809708422,1.1222046345487287,0.46498121358685657,0.6631726113422732,-1.4389469472623437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.025985646782997,5.294065828352128,2.128379578760005,0.17776304793911404,-0.11885335830450587
4434,-0.009601157716218695,-0.266500765246222,0.017097981943285306,0.034429363136828726,1.0500547137778478,0.5369662073601975,-0.0453127684259719,-1.1309874953023675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8956661491967917,5.294065828352128,2.128379578760005,0.08357898528915164,-0.38426322207948704
4435,-0.22642496523764855,0.11177620788545078,-0.0779859746085617,0.0571323693820394,1.0496896744863409,0.20569142255158138,1.0149918001187384,1.69416872951461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075805306356667,5.294065828352128,2.128379578760005,0.09410172682014273,-0.23530813061061384
4436,-0.12476937938772088,-0.5007514439629077,0.007443477627052023,0.05429663642559612,1.1030762836233832,0.4257176101186114,-0.14263297784534024,0.6310656652179296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.029529517386116,5.294065828352128,2.128379578760005,-1.0390691667710805,-0.4466811612961722
4437,-0.0336133435457734,-0.17300856614656002,-0.020559559838552406,0.020783403343521384,1.09544176601352,-0.02980253724884019,-0.6709094483144511,-0.16380005285692284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.769442326051511,5.294065828352128,2.128379578760005,0.6270774419625922,-0.3740528551179353
4438,-0.0948076319790424,-0.3521838001744489,-0.02823317977166421,0.0666503773220456,1.0664569827405148,0.033698123678374686,0.2443056753501726,0.1264126033024744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3703598767588394,5.294065828352128,2.128379578760005,-0.3293616273755819,-1.66054341109383
4439,-0.05047144559698822,-0.31927410850245036,-0.05184408487221898,0.05931494069526588,1.0753723278352314,0.4589803201382653,1.1863561659410222,-1.6801222698664768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.370090619154251,5.294065828352128,2.128379578760005,-0.42822895978278924,-0.12305836090683346
4440,-0.07423449824832341,-0.273434197460493,-0.038381058735857294,0.04837694860285268,1.063934999994411,0.6326257938310554,0.4327451716830462,-0.43441529960891945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8328161108451777,5.294065828352128,2.128379578760005,-0.6867067248045193,-0.8542263891547675
4441,-0.14551878454766254,-0.05052695547814404,-0.004349743640332665,0.03710107677367683,1.0902483462610855,0.09030470126896789,-0.6396943746867093,1.4522201875954355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64465589154612,5.294065828352128,2.128379578760005,1.0194983594431015,-1.95576238169464
4442,-0.1812556548830926,-0.1421620836560124,0.1936831725954405,0.06160612476935039,1.0420601652306214,-0.008284523602883731,0.7081715974716619,0.8960627226558588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154264024165343,5.294065828352128,2.128379578760005,0.9265453918708095,-1.020820727415598
4443,0.028583490094209962,-0.4737561993230348,0.021308955953934262,0.03974302091088534,1.0746460823962336,0.37752676550741504,0.5387239813878755,-2.534967107944347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.318674277950631,5.294065828352128,2.128379578760005,0.1737206168452574,-0.759163444003086
4444,-0.24131978955294964,-0.24950238766918953,-0.2196831240129269,0.047527155890546305,1.0951988366429664,0.47341866081234496,-0.457770298826191,3.3524022167542893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6029389767571725,5.294065828352128,2.128379578760005,0.0723312048588082,-0.9667551910916221
4445,-0.08402547206724287,-0.24339187903385198,0.04331146726680252,0.034474847805511105,1.051834555978855,0.20302396309879084,-0.172252657920402,0.5103455514558882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.930965249415613,5.294065828352128,2.128379578760005,-1.1873402145244585,-1.877408542588861
4446,-0.19720964427186605,0.06173990142411595,0.04720831993300721,0.06119508086256907,1.1036431887031486,0.5398911308976859,-0.3148569682067212,1.4846164891139566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.654157279800809,5.294065828352128,2.128379578760005,-1.6084809440263441,-0.2526686585810202
4447,0.037081377447989616,-0.31380547241624274,0.0448382590543664,0.05434979850657659,1.0857731982666423,0.2837384568452126,0.4518320431480165,-2.9599873510064065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2898912204497663,5.294065828352128,2.128379578760005,0.23131434372645826,-1.731432532798601
4448,-0.043907683420763635,-0.2860809050712031,0.026365901788847852,0.05256562970756828,1.0722663836795399,0.3142784322250105,-0.5776313133702767,-0.3309330361720676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140210752794611,5.294065828352128,2.128379578760005,0.3155460845791271,-0.4201804024768624
4449,-0.18326109533028379,-0.330708830108319,0.013485687011961631,0.0254030924380693,1.0072406279179253,0.302642866628728,0.5797919707716098,1.961256833521434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6567860854073295,5.294065828352128,2.128379578760005,0.3614120604924052,-1.2980227052472053
4450,-0.1746085828239678,-0.27215529161399693,0.10182540059433808,0.048154813249772395,1.04159604786725,0.4409234676972332,-0.009612246008712855,1.5420645577861007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.039488259959587,5.294065828352128,2.128379578760005,0.06828989388192051,-0.3342547227966895
4451,0.05246858147935923,-0.09500007144550662,0.05744958845792783,0.01975844104319098,1.0766777747087715,0.3098820960522015,-0.3133982289743417,-2.20101280824195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.666907831178604,5.294065828352128,2.128379578760005,-0.13317153476141066,-0.4127410528159938
4452,-0.16764295229908321,-0.5669413685888078,-0.18770012695650315,0.0388108591901294,1.0365945310778488,0.28096521050170475,0.6039149984627624,1.8496462983800028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.642917572478622,5.294065828352128,2.128379578760005,-0.6556011459390568,-0.661118231806876
4453,-0.10504743191248156,-0.433335730134855,0.0001397464704376727,0.06751571679130679,1.0605699201465617,0.47696066355119726,-0.3710745511368594,0.7366397164617386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.787839769464699,5.294065828352128,2.128379578760005,-0.023046949869587358,-0.18180088900222252
4454,-0.2339525541693806,-0.12219060149710008,0.11524265075125484,0.021690423745453973,1.098406418124852,0.13057073524545004,-0.8468621047852135,2.937964167618284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.622072673904656,5.294065828352128,2.128379578760005,-0.0399947973438656,-0.3962571979070222
4455,0.020630177540951505,-0.3935820789522676,0.05057569178663394,0.038492960532872156,1.0520375332764857,0.07341066726835402,0.1380497812299913,-1.7757400930535798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0833681771076185,5.294065828352128,2.128379578760005,0.824729310830676,-0.21735854350830497
4456,-0.12154411995310603,-0.25700996416910393,0.04193945673189443,0.05734256547174047,1.0726483323535347,0.27853406601534725,-0.2261532639283682,0.5970637319198224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3938022784937796,5.294065828352128,2.128379578760005,1.2377700413510178,-1.6065505782518303
4457,-0.11341318023232044,0.06430212424434195,0.1064399519690196,0.028860424550418373,1.0577252221043592,-0.11938643128172544,0.333223699704842,0.29761043168856116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6250539916580244,5.294065828352128,2.128379578760005,0.19637269540010893,-0.4047191082054157
4458,-0.12310220651886285,-0.3253841840993621,0.011333693683510547,0.02281837610849929,1.050890728332216,0.195120421669701,0.884953761773917,0.2958046016399347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7086055688434523,5.294065828352128,2.128379578760005,0.8459613202077096,-0.5316083023647971
